game_ID,game_day,cup_ID,cup_name,max_period,stage,hometeam_ID,hometeam_name,awayteam_ID,awayteam_name,studiam_ID,studiam_name,start_time,end_time,spectator,home_sore,away_score,main_unpire_ID,main_umpire_name,sub_umpire_ID1,sub_umpire_name1,sub_umpire_ID2,sub_umpire_name2,weather,temperture,humidity,No.
848,20170211,7,2016-17 B2リーグ,4,18,709,岩手ビッグブルズ,720,島根スサノオマジック,238,岩手県営体育館,180000,194500,905,49,51,11,増渕　泰久,222,加川　真,665,加納 康平,雪,17.4,48,14
849,20170211,7,2016-17 B2リーグ,4,18,710,山形ワイヴァンズ,716,信州ブレイブウォリアーズ,142,山形市総合スポーツセンター,180100,195400,1635,85,81,9,谷地　温,660,関口 久視,671,上田 信彦,雪,25.1,26,14
850,20170211,7,2016-17 B2リーグ,4,18,715,アースフレンズ東京Z,713,群馬クレインサンダーズ,14,大田区総合体育館,150000,165200,932,63,52,226,冨島　健司,658,平出 剛,340,鈴木　悟,晴れ,20.3,36,14
851,20170211,7,2016-17 B2リーグ,4,18,717,Fイーグルス名古屋,708,青森ワッツ,276,名古屋市枇杷島スポーツセンター,133000,152400,892,85,75,29,玉木　彰治,346,山内　正隆,667,大野 太裕,曇り,20.3,33,14
852,20170211,7,2016-17 B2リーグ,4,18,721,広島ドラゴンフライズ,718,西宮ストークス,116,広島サンプラザホール,140100,154900,4508,84,79,685,田中　豊弘,316,伊藤　彰二,656,LAW DAVID,晴れ,22.2,35,14
853,20170211,7,2016-17 B2リーグ,4,18,722,香川ファイブアローズ,719,バンビシャス奈良,289,善通寺市民体育館,190200,210000,521,76,87,224,伊藤　亮介,227,飯尾　勝紀,314,那須　弘幸,曇り,15.1,24,14
854,20170211,7,2016-17 B2リーグ,4,18,724,熊本ヴォルターズ,714,東京エクセレンス,45,人吉スポーツパレス,170000,185400,1268,82,65,231,御手洗　亮,668,太田 匡俊,666,小川 隆三,晴れ,20.6,32,14
855,20170212,7,2016-17 B2リーグ,4,18,709,岩手ビッグブルズ,720,島根スサノオマジック,238,岩手県営体育館,140100,154100,1113,38,63,11,増渕　泰久,222,加川　真,665,加納 康平,晴れ,18.3,47,14
856,20170212,7,2016-17 B2リーグ,4,18,710,山形ワイヴァンズ,716,信州ブレイブウォリアーズ,142,山形市総合スポーツセンター,140000,154900,1915,65,62,9,谷地　温,660,関口 久視,671,上田 信彦,曇り,26.5,25,14
857,20170212,7,2016-17 B2リーグ,4,18,717,Fイーグルス名古屋,708,青森ワッツ,276,名古屋市枇杷島スポーツセンター,133000,152700,817,82,93,29,玉木　彰治,346,山内　正隆,667,大野 太裕,晴れ,19.9,33,14
858,20170212,7,2016-17 B2リーグ,4,18,721,広島ドラゴンフライズ,718,西宮ストークス,116,広島サンプラザホール,133000,151800,1670,65,64,685,田中　豊弘,316,伊藤　彰二,656,LAW DAVID,晴れ,20,41,14
859,20170212,7,2016-17 B2リーグ,4,18,722,香川ファイブアローズ,719,バンビシャス奈良,289,善通寺市民体育館,140100,160200,463,85,92,224,伊藤　亮介,227,飯尾　勝紀,314,那須　弘幸,晴れ,18.8,22,14
860,20170212,7,2016-17 B2リーグ,4,18,724,熊本ヴォルターズ,714,東京エクセレンス,45,人吉スポーツパレス,140000,155000,1333,89,109,231,御手洗　亮,38,松本　究,668,太田 匡俊,晴れ,21.5,49,14
862,20170210,7,2016-17 B2リーグ,4,18,723,愛媛オレンジバイキングス,711,福島ファイヤーボンズ,362,大洲市総合体育館,190100,210100,653,70,73,603,田島　寛治,285,宇田津　浩史,384,東條　輝正,曇り,2,38,14
863,20170211,7,2016-17 B2リーグ,4,18,725,鹿児島レブナイズ,712,茨城ロボッツ,105,奄美市名瀬総合体育館,180000,193500,616,62,87,381,久保　知仁,664,鬼頭 英伸,670,漆間 大吾,曇り,17,43,14
865,20170211,7,2016-17 B2リーグ,4,18,723,愛媛オレンジバイキングス,711,福島ファイヤーボンズ,362,大洲市総合体育館,140100,155500,649,92,69,603,田島　寛治,285,宇田津　浩史,384,東條　輝正,曇り,13,40,14
866,20170212,7,2016-17 B2リーグ,4,18,725,鹿児島レブナイズ,712,茨城ロボッツ,105,奄美市名瀬総合体育館,130000,144000,663,90,77,381,久保　知仁,664,鬼頭 英伸,670,漆間 大吾,雨,16,45,14
867,20170217,7,2016-17 B2リーグ,4,19,713,群馬クレインサンダーズ,721,広島ドラゴンフライズ,252,ヤマト市民体育館前橋,190100,205600,645,75,86,671,上田 信彦,656,LAW DAVID,670,漆間 大吾,晴れ,25,30,14
868,20170218,7,2016-17 B2リーグ,4,19,708,青森ワッツ,723,愛媛オレンジバイキングス,251,マエダアリーナ,180100,195300,2028,64,78,9,谷地　温,235,松岡　隆博,658,平出 剛,雪,23,44,14
869,20170218,7,2016-17 B2リーグ,4,19,709,岩手ビッグブルズ,718,西宮ストークス,238,岩手県営体育館,180000,193600,686,64,78,10,芳賀　聡,603,田島　寛治,238,佐藤　匠,晴れ,19.3,35,14
870,20170218,7,2016-17 B2リーグ,5,19,712,茨城ロボッツ,717,Fイーグルス名古屋,34,つくばカピオ　サイバーダインアリーナ,140100,160400,732,93,95,404,橋本　恵一,665,加納 康平,384,東條　輝正,曇り,18,49,14
871,20170218,7,2016-17 B2リーグ,5,19,713,群馬クレインサンダーズ,721,広島ドラゴンフライズ,252,ヤマト市民体育館前橋,140000,160800,703,86,82,671,上田 信彦,656,LAW DAVID,670,漆間 大吾,晴れ,21.3,32,14
872,20170218,7,2016-17 B2リーグ,4,19,714,東京エクセレンス,710,山形ワイヴァンズ,107,板橋区立小豆沢体育館,183000,202200,938,77,78,393,青木　俊博,661,白川 直弘,347,中田　英教,曇り,22.1,61,14
873,20170218,7,2016-17 B2リーグ,4,19,715,アースフレンズ東京Z,720,島根スサノオマジック,14,大田区総合体育館,170000,185900,792,76,89,381,久保　知仁,668,太田 匡俊,657,吉田 剛,曇り,21,38,14
874,20170218,7,2016-17 B2リーグ,4,19,716,信州ブレイブウォリアーズ,724,熊本ヴォルターズ,245,千曲市戸倉体育館,180000,195400,793,67,77,664,鬼頭 英伸,251,三好　啓太,669,大河原 則人,晴れ,20.1,28,14
875,20170218,7,2016-17 B2リーグ,4,19,719,バンビシャス奈良,725,鹿児島レブナイズ,248,ならでんアリーナ,180100,195000,769,91,66,290,守谷　圭介,293,東　考生,299,坂井　元直,曇り,16.3,61,14
876,20170218,7,2016-17 B2リーグ,4,19,722,香川ファイブアローズ,711,福島ファイヤーボンズ,244,高松市総合体育館,180200,195700,642,85,62,230,堀内　純,302,茅野　修司,663,薦田 侑二郎,曇り,24.8,29,14
877,20170219,7,2016-17 B2リーグ,4,19,708,青森ワッツ,723,愛媛オレンジバイキングス,251,マエダアリーナ,140000,155900,2102,81,88,9,谷地　温,235,松岡　隆博,658,平出 剛,雪,23,45,14
878,20170219,7,2016-17 B2リーグ,4,19,709,岩手ビッグブルズ,718,西宮ストークス,238,岩手県営体育館,140000,154200,1015,53,65,10,芳賀　聡,603,田島　寛治,238,佐藤　匠,曇り,18.7,34,14
879,20170219,7,2016-17 B2リーグ,4,19,712,茨城ロボッツ,717,Fイーグルス名古屋,34,つくばカピオ　サイバーダインアリーナ,140100,154300,812,65,90,404,橋本　恵一,665,加納 康平,384,東條　輝正,晴れ,19.3,23,14
880,20170219,7,2016-17 B2リーグ,4,19,714,東京エクセレンス,710,山形ワイヴァンズ,107,板橋区立小豆沢体育館,140000,154700,761,74,70,393,青木　俊博,661,白川 直弘,347,中田　英教,晴れ,22.5,62,14
881,20170219,7,2016-17 B2リーグ,4,19,715,アースフレンズ東京Z,720,島根スサノオマジック,14,大田区総合体育館,140100,155700,1026,58,73,381,久保　知仁,668,太田 匡俊,657,吉田 剛,晴れ,20.9,34,14
882,20170219,7,2016-17 B2リーグ,4,19,716,信州ブレイブウォリアーズ,724,熊本ヴォルターズ,245,千曲市戸倉体育館,140000,160000,1008,83,82,664,鬼頭 英伸,251,三好　啓太,669,大河原 則人,晴れ,19.5,28,14
883,20170219,7,2016-17 B2リーグ,4,19,719,バンビシャス奈良,725,鹿児島レブナイズ,248,ならでんアリーナ,140100,155700,846,85,80,290,守谷　圭介,293,東　考生,299,坂井　元直,晴れ,14.7,50,14
884,20170219,7,2016-17 B2リーグ,4,19,722,香川ファイブアローズ,711,福島ファイヤーボンズ,244,高松市総合体育館,130100,150100,667,79,83,230,堀内　純,302,茅野　修司,663,薦田 侑二郎,晴れ,24.8,26,14
885,20170224,7,2016-17 B2リーグ,4,20,713,群馬クレインサンダーズ,714,東京エクセレンス,252,ヤマト市民体育館前橋,190100,204800,607,76,78,658,平出 剛,669,大河原 則人,384,東條　輝正,晴れ,22.4,31,14
886,20170224,7,2016-17 B2リーグ,4,20,718,西宮ストークス,712,茨城ロボッツ,208,兵庫県立総合体育館,190000,204900,403,75,89,229,甲斐　清,285,宇田津　浩史,314,那須　弘幸,曇り,20,5,14
887,20170225,7,2016-17 B2リーグ,4,20,711,福島ファイヤーボンズ,716,信州ブレイブウォリアーズ,242,郡山総合体育館,144600,163900,1019,78,94,8,久米　克弥,235,松岡　隆博,667,大野 太裕,曇り,21.1,39,14
888,20170225,7,2016-17 B2リーグ,4,20,713,群馬クレインサンダーズ,714,東京エクセレンス,252,ヤマト市民体育館前橋,140100,155800,815,81,80,658,平出 剛,669,大河原 則人,384,東條　輝正,晴れ,23.3,25,14
889,20170225,7,2016-17 B2リーグ,4,20,717,Fイーグルス名古屋,722,香川ファイブアローズ,276,名古屋市枇杷島スポーツセンター,150000,165100,608,90,81,221,阿部　聖,566,地頭薗 剛,346,山内　正隆,晴れ,21,30,14
890,20170225,7,2016-17 B2リーグ,4,20,718,西宮ストークス,712,茨城ロボッツ,208,兵庫県立総合体育館,150000,165300,833,71,65,229,甲斐　清,285,宇田津　浩史,314,那須　弘幸,曇り,10,42,14
891,20170225,7,2016-17 B2リーグ,4,20,720,島根スサノオマジック,719,バンビシャス奈良,283,松江市総合体育館,183000,203000,1587,82,75,404,橋本　恵一,302,茅野　修司,385,嶋崎　貴,晴れ,20.7,36,14
892,20170225,7,2016-17 B2リーグ,4,20,721,広島ドラゴンフライズ,715,アースフレンズ東京Z,116,広島サンプラザホール,140000,154500,1677,64,84,226,冨島　健司,666,小川 隆三,663,薦田 侑二郎,晴れ,20.5,45,14
893,20170225,7,2016-17 B2リーグ,4,20,723,愛媛オレンジバイキングス,709,岩手ビッグブルズ,254,愛媛県総合運動公園体育館,180100,195200,632,78,69,290,守谷　圭介,664,鬼頭 英伸,656,LAW DAVID,晴れ,8,29,14
894,20170225,7,2016-17 B2リーグ,4,20,724,熊本ヴォルターズ,708,青森ワッツ,6,熊本県立総合体育館,170000,184800,1203,87,83,393,青木　俊博,316,伊藤　彰二,670,漆間 大吾,晴れ,21,39,14
895,20170225,7,2016-17 B2リーグ,4,20,725,鹿児島レブナイズ,710,山形ワイヴァンズ,139,鹿児島県総合体育センター体育館,180000,193500,340,63,70,231,御手洗　亮,665,加納 康平,668,太田 匡俊,晴れ,22,26,14
896,20170226,7,2016-17 B2リーグ,4,20,711,福島ファイヤーボンズ,716,信州ブレイブウォリアーズ,242,郡山総合体育館,133000,153600,1551,97,79,8,久米　克弥,235,松岡　隆博,667,大野 太裕,晴れ,21.8,39,14
897,20170226,7,2016-17 B2リーグ,4,20,717,Fイーグルス名古屋,722,香川ファイブアローズ,276,名古屋市枇杷島スポーツセンター,133000,151400,763,101,86,221,阿部　聖,566,地頭薗 剛,346,山内　正隆,晴れ,21,30,14
898,20170226,7,2016-17 B2リーグ,4,20,720,島根スサノオマジック,719,バンビシャス奈良,283,松江市総合体育館,133000,151400,1610,98,51,404,橋本　恵一,302,茅野　修司,385,嶋崎　貴,晴れ,21,36,14
899,20170226,7,2016-17 B2リーグ,4,20,721,広島ドラゴンフライズ,715,アースフレンズ東京Z,116,広島サンプラザホール,133000,151800,1528,85,66,226,冨島　健司,666,小川 隆三,663,薦田 侑二郎,晴れ,21,40,14
900,20170226,7,2016-17 B2リーグ,4,20,723,愛媛オレンジバイキングス,709,岩手ビッグブルズ,254,愛媛県総合運動公園体育館,130000,144900,786,68,67,290,守谷　圭介,664,鬼頭 英伸,656,LAW DAVID,曇り,9,34,14
901,20170226,7,2016-17 B2リーグ,4,20,724,熊本ヴォルターズ,708,青森ワッツ,6,熊本県立総合体育館,140000,160500,1677,62,55,393,青木　俊博,316,伊藤　彰二,670,漆間 大吾,晴れ,22,44,14
902,20170226,7,2016-17 B2リーグ,4,20,725,鹿児島レブナイズ,710,山形ワイヴァンズ,139,鹿児島県総合体育センター体育館,140000,153500,412,55,67,231,御手洗　亮,665,加納 康平,668,太田 匡俊,晴れ,21,27,14
903,20170303,7,2016-17 B2リーグ,4,21,714,東京エクセレンス,720,島根スサノオマジック,107,板橋区立小豆沢体育館,193100,212200,843,77,91,221,阿部　聖,661,白川 直弘,299,坂井　元直,晴れ,19.8,63,14
904,20170303,7,2016-17 B2リーグ,4,21,723,愛媛オレンジバイキングス,715,アースフレンズ東京Z,284,松山市総合コミュニティセンター,190100,205300,914,61,59,685,田中　豊弘,314,那須　弘幸,309,早崎　康祐,晴れ,11,54,14
905,20170304,7,2016-17 B2リーグ,4,21,708,青森ワッツ,721,広島ドラゴンフライズ,249,八戸市東体育館,180000,200100,1585,74,71,222,加川　真,235,松岡　隆博,347,中田　英教,晴れ,22,33,14
906,20170304,7,2016-17 B2リーグ,4,21,709,岩手ビッグブルズ,724,熊本ヴォルターズ,238,岩手県営体育館,140100,160200,723,84,67,9,谷地　温,658,平出 剛,340,鈴木　悟,雪,17.5,45,14
907,20170304,7,2016-17 B2リーグ,4,21,710,山形ワイヴァンズ,722,香川ファイブアローズ,142,山形市総合スポーツセンター,180100,194300,1627,77,69,381,久保　知仁,251,三好　啓太,660,関口 久視,曇り,27.8,26,14
908,20170304,7,2016-17 B2リーグ,5,21,711,福島ファイヤーボンズ,717,Fイーグルス名古屋,277,福島市国体記念体育館,180000,200800,1205,104,101,270,加藤　誉樹,244,稲葉　威,669,大河原 則人,曇り,24.7,27,14
909,20170304,7,2016-17 B2リーグ,4,21,712,茨城ロボッツ,719,バンビシャス奈良,177,青柳公園市民体育館,140000,154000,618,88,72,458,北島　寛臣,603,田島　寛治,656,LAW DAVID,晴れ,20.1,38,14
910,20170304,7,2016-17 B2リーグ,4,21,714,東京エクセレンス,720,島根スサノオマジック,107,板橋区立小豆沢体育館,143100,161700,1005,76,87,221,阿部　聖,661,白川 直弘,299,坂井　元直,晴れ,23.8,63,14
911,20170304,7,2016-17 B2リーグ,4,21,716,信州ブレイブウォリアーズ,713,群馬クレインサンダーズ,245,千曲市戸倉体育館,180000,195300,1053,61,80,290,守谷　圭介,667,大野 太裕,665,加納 康平,晴れ,20.6,26,14
912,20170304,7,2016-17 B2リーグ,4,21,723,愛媛オレンジバイキングス,715,アースフレンズ東京Z,284,松山市総合コミュニティセンター,140100,155500,1169,65,55,685,田中　豊弘,314,那須　弘幸,309,早崎　康祐,晴れ,14,54,14
913,20170305,7,2016-17 B2リーグ,4,21,708,青森ワッツ,721,広島ドラゴンフライズ,249,八戸市東体育館,140000,154800,1618,74,82,222,加川　真,235,松岡　隆博,347,中田　英教,晴れ,22,28,14
914,20170305,7,2016-17 B2リーグ,4,21,709,岩手ビッグブルズ,724,熊本ヴォルターズ,238,岩手県営体育館,140100,155800,905,57,73,9,谷地　温,658,平出 剛,340,鈴木　悟,晴れ,19.6,44,14
915,20170305,7,2016-17 B2リーグ,4,21,710,山形ワイヴァンズ,722,香川ファイブアローズ,142,山形市総合スポーツセンター,140100,155700,2194,66,68,381,久保　知仁,251,三好　啓太,660,関口 久視,晴れ,26.1,27,14
916,20170305,7,2016-17 B2リーグ,4,21,711,福島ファイヤーボンズ,717,Fイーグルス名古屋,277,福島市国体記念体育館,133100,151800,1341,77,93,270,加藤　誉樹,244,稲葉　威,669,大河原 則人,晴れ,23.5,28,14
917,20170305,7,2016-17 B2リーグ,4,21,712,茨城ロボッツ,719,バンビシャス奈良,177,青柳公園市民体育館,140200,154600,1022,102,76,458,北島　寛臣,603,田島　寛治,656,LAW DAVID,晴れ,19,58,14
918,20170305,7,2016-17 B2リーグ,4,21,716,信州ブレイブウォリアーズ,713,群馬クレインサンダーズ,245,千曲市戸倉体育館,140000,155700,1544,63,74,290,守谷　圭介,667,大野 太裕,665,加納 康平,晴れ,21.2,33,14
919,20170302,7,2016-17 B2リーグ,4,21,718,西宮ストークス,725,鹿児島レブナイズ,193,西宮市立中央体育館,190000,204700,354,77,69,230,堀内　純,405,前花　直哉,670,漆間 大吾,曇り,20.1,63,14
920,20170303,7,2016-17 B2リーグ,4,21,718,西宮ストークス,725,鹿児島レブナイズ,193,西宮市立中央体育館,190000,204400,602,92,71,230,堀内　純,405,前花　直哉,670,漆間 大吾,晴れ,20.8,42,14
921,20170311,7,2016-17 B2リーグ,4,22,713,群馬クレインサンダーズ,718,西宮ストークス,252,ヤマト市民体育館前橋,180000,194900,1251,71,74,366,大倉　守正,656,LAW DAVID,346,山内　正隆,晴れ,23,31,14
922,20170311,7,2016-17 B2リーグ,4,22,715,アースフレンズ東京Z,712,茨城ロボッツ,14,大田区総合体育館,170100,184600,1142,62,71,235,松岡　隆博,385,嶋崎　貴,657,吉田 剛,晴れ,22,33,14
923,20170311,7,2016-17 B2リーグ,4,22,717,Fイーグルス名古屋,710,山形ワイヴァンズ,175,名古屋市千種スポーツセンター,150000,164100,1465,83,77,29,玉木　彰治,340,鈴木　悟,665,加納 康平,晴れ,22.4,30,14
924,20170311,7,2016-17 B2リーグ,4,22,719,バンビシャス奈良,723,愛媛オレンジバイキングス,271,大和郡山市総合公園,180100,195100,926,74,81,393,青木　俊博,661,白川 直弘,668,太田 匡俊,晴れ,20,40,14
925,20170311,7,2016-17 B2リーグ,4,22,720,島根スサノオマジック,716,信州ブレイブウォリアーズ,283,松江市総合体育館,183000,201600,1667,93,59,227,飯尾　勝紀,603,田島　寛治,251,三好　啓太,晴れ,20,35,14
926,20170311,7,2016-17 B2リーグ,4,22,721,広島ドラゴンフライズ,709,岩手ビッグブルズ,116,広島サンプラザホール,140000,153800,1135,77,57,231,御手洗　亮,404,橋本　恵一,316,伊藤　彰二,晴れ,21.5,36,14
927,20170311,7,2016-17 B2リーグ,4,22,722,香川ファイブアローズ,714,東京エクセレンス,244,高松市総合体育館,180400,195900,1627,97,83,226,冨島　健司,664,鬼頭 英伸,663,薦田 侑二郎,晴れ,26.1,28,14
928,20170311,7,2016-17 B2リーグ,4,22,724,熊本ヴォルターズ,711,福島ファイヤーボンズ,6,熊本県立総合体育館,170100,185700,1736,85,59,224,伊藤　亮介,299,坂井　元直,309,早崎　康祐,晴れ,22,47,14
929,20170311,7,2016-17 B2リーグ,4,22,725,鹿児島レブナイズ,708,青森ワッツ,139,鹿児島県総合体育センター体育館,190100,204400,631,78,87,33,山内　俊幸,302,茅野　修司,285,宇田津　浩史,晴れ,21,38,14
930,20170312,7,2016-17 B2リーグ,4,22,713,群馬クレインサンダーズ,718,西宮ストークス,252,ヤマト市民体育館前橋,140100,160400,1288,92,81,366,大倉　守正,656,LAW DAVID,346,山内　正隆,晴れ,22.1,29,14
931,20170312,7,2016-17 B2リーグ,4,22,715,アースフレンズ東京Z,712,茨城ロボッツ,14,大田区総合体育館,140100,155800,1390,64,61,235,松岡　隆博,385,嶋崎　貴,657,吉田 剛,晴れ,21.9,37,14
932,20170312,7,2016-17 B2リーグ,4,22,717,Fイーグルス名古屋,710,山形ワイヴァンズ,175,名古屋市千種スポーツセンター,133000,151600,1237,74,71,29,玉木　彰治,340,鈴木　悟,665,加納 康平,晴れ,22.2,29,14
933,20170312,7,2016-17 B2リーグ,4,22,719,バンビシャス奈良,723,愛媛オレンジバイキングス,271,大和郡山市総合公園,140000,160500,1016,109,99,393,青木　俊博,661,白川 直弘,668,太田 匡俊,晴れ,21.4,39,14
934,20170312,7,2016-17 B2リーグ,4,22,720,島根スサノオマジック,716,信州ブレイブウォリアーズ,283,松江市総合体育館,133000,151900,1711,77,58,227,飯尾　勝紀,603,田島　寛治,251,三好　啓太,晴れ,20.7,35,14
935,20170312,7,2016-17 B2リーグ,4,22,721,広島ドラゴンフライズ,709,岩手ビッグブルズ,116,広島サンプラザホール,133100,151800,1323,98,66,231,御手洗　亮,404,橋本　恵一,316,伊藤　彰二,晴れ,21.2,42,14
936,20170312,7,2016-17 B2リーグ,4,22,722,香川ファイブアローズ,714,東京エクセレンス,244,高松市総合体育館,130200,144800,1556,76,114,226,冨島　健司,664,鬼頭 英伸,663,薦田 侑二郎,晴れ,23.2,33,14
937,20170312,7,2016-17 B2リーグ,4,22,724,熊本ヴォルターズ,711,福島ファイヤーボンズ,6,熊本県立総合体育館,140100,160400,1606,92,74,224,伊藤　亮介,299,坂井　元直,309,早崎　康祐,晴れ,21.2,39,14
938,20170312,7,2016-17 B2リーグ,4,22,725,鹿児島レブナイズ,708,青森ワッツ,139,鹿児島県総合体育センター体育館,180000,194900,745,62,72,33,山内　俊幸,302,茅野　修司,285,宇田津　浩史,晴れ,22,44,14
939,20170317,7,2016-17 B2リーグ,4,23,715,アースフレンズ東京Z,719,バンビシャス奈良,14,大田区総合体育館,190100,205500,735,72,73,33,山内　俊幸,660,関口 久視,347,中田　英教,晴れ,21.7,38,14
940,20170317,7,2016-17 B2リーグ,4,23,721,広島ドラゴンフライズ,724,熊本ヴォルターズ,116,広島サンプラザホール,190100,205300,1483,56,59,27,前田　喜庸,603,田島　寛治,670,漆間 大吾,晴れ,22,39,14
941,20170317,7,2016-17 B2リーグ,5,23,725,鹿児島レブナイズ,723,愛媛オレンジバイキングス,171,出水市総合体育館,190000,210700,472,93,91,231,御手洗　亮,656,LAW DAVID,666,小川 隆三,晴れ,19,33,14
942,20170318,7,2016-17 B2リーグ,4,23,709,岩手ビッグブルズ,712,茨城ロボッツ,238,岩手県営体育館,180100,194700,889,67,83,458,北島　寛臣,238,佐藤　匠,669,大河原 則人,雨,22.5,41,14
943,20170318,7,2016-17 B2リーグ,4,23,710,山形ワイヴァンズ,708,青森ワッツ,174,三友エンジニア体育文化センター,180000,194500,1403,67,63,19,石田　祐二,668,太田 匡俊,657,吉田 剛,曇り,24.2,28,14
944,20170318,7,2016-17 B2リーグ,4,23,713,群馬クレインサンダーズ,711,福島ファイヤーボンズ,262,館林市城沼総合体育館,180100,200200,1245,78,83,222,加川　真,235,松岡　隆博,667,大野 太裕,晴れ,20.8,35,14
945,20170318,7,2016-17 B2リーグ,4,23,715,アースフレンズ東京Z,719,バンビシャス奈良,14,大田区総合体育館,150100,165100,1097,102,65,33,山内　俊幸,660,関口 久視,347,中田　英教,晴れ,22.7,38,14
946,20170318,7,2016-17 B2リーグ,4,23,718,西宮ストークス,717,Fイーグルス名古屋,69,加古川市立総合体育館,170000,184100,1725,90,61,404,橋本　恵一,299,坂井　元直,663,薦田 侑二郎,晴れ,23.3,35,14
947,20170318,7,2016-17 B2リーグ,4,23,720,島根スサノオマジック,722,香川ファイブアローズ,260,三刀屋文化体育館アスパル,130000,145200,793,80,64,229,甲斐　清,302,茅野　修司,314,那須　弘幸,曇り,18.5,38,14
948,20170318,7,2016-17 B2リーグ,5,23,721,広島ドラゴンフライズ,724,熊本ヴォルターズ,116,広島サンプラザホール,140000,161400,1870,76,74,27,前田　喜庸,603,田島　寛治,670,漆間 大吾,晴れ,21.5,41,14
949,20170318,7,2016-17 B2リーグ,4,23,725,鹿児島レブナイズ,723,愛媛オレンジバイキングス,171,出水市総合体育館,140100,155000,580,67,75,231,御手洗　亮,656,LAW DAVID,666,小川 隆三,曇り,15,46,14
950,20170319,7,2016-17 B2リーグ,4,23,709,岩手ビッグブルズ,712,茨城ロボッツ,238,岩手県営体育館,140100,154000,1518,55,98,458,北島　寛臣,238,佐藤　匠,669,大河原 則人,晴れ,21.8,41,14
951,20170319,7,2016-17 B2リーグ,4,23,710,山形ワイヴァンズ,708,青森ワッツ,174,三友エンジニア体育文化センター,140000,155100,1680,73,78,19,石田　祐二,668,太田 匡俊,657,吉田 剛,晴れ,25,28,14
952,20170319,7,2016-17 B2リーグ,4,23,713,群馬クレインサンダーズ,711,福島ファイヤーボンズ,262,館林市城沼総合体育館,140000,160100,1193,79,63,222,加川　真,235,松岡　隆博,667,大野 太裕,晴れ,22.9,35,14
953,20170319,7,2016-17 B2リーグ,4,23,714,東京エクセレンス,716,信州ブレイブウォリアーズ,107,板橋区立小豆沢体育館,183000,202100,1005,80,73,366,大倉　守正,571,平澤　明男,293,東　考生,晴れ,21.6,53,14
954,20170319,7,2016-17 B2リーグ,4,23,718,西宮ストークス,717,Fイーグルス名古屋,69,加古川市立総合体育館,150800,164900,2300,88,67,404,橋本　恵一,299,坂井　元直,663,薦田 侑二郎,晴れ,24.6,33,14
955,20170319,7,2016-17 B2リーグ,4,23,720,島根スサノオマジック,722,香川ファイブアローズ,255,安来市民体育館,130000,150100,1008,78,81,229,甲斐　清,302,茅野　修司,314,那須　弘幸,晴れ,20.1,40,14
956,20170320,7,2016-17 B2リーグ,4,23,714,東京エクセレンス,716,信州ブレイブウォリアーズ,107,板橋区立小豆沢体育館,140000,155600,1005,88,84,366,大倉　守正,571,平澤　明男,293,東　考生,晴れ,23.4,60,14
957,20170325,7,2016-17 B2リーグ,4,24,708,青森ワッツ,713,群馬クレインサンダーズ,270,青森県武道館,180000,195900,1651,83,77,9,谷地　温,671,上田 信彦,384,東條　輝正,曇り,23,37,14
958,20170325,7,2016-17 B2リーグ,4,24,711,福島ファイヤーボンズ,709,岩手ビッグブルズ,242,郡山総合体育館,153100,172200,917,75,83,571,平澤　明男,658,平出 剛,668,太田 匡俊,晴れ,20.3,35,14
959,20170325,7,2016-17 B2リーグ,4,24,712,茨城ロボッツ,710,山形ワイヴァンズ,272,日立市池の川さくらアリーナ,140100,154400,674,80,72,366,大倉　守正,665,加納 康平,293,東　考生,晴れ,19.1,58,14
960,20170325,7,2016-17 B2リーグ,4,24,716,信州ブレイブウォリアーズ,718,西宮ストークス,269,松本市総合体育館,180300,195800,1523,78,80,244,稲葉　威,393,青木　俊博,667,大野 太裕,晴れ,21.3,25,14
961,20170325,7,2016-17 B2リーグ,4,24,717,Fイーグルス名古屋,715,アースフレンズ東京Z,276,名古屋市枇杷島スポーツセンター,150000,164800,1063,72,81,458,北島　寛臣,226,冨島　健司,670,漆間 大吾,晴れ,21.1,26,14
962,20170325,7,2016-17 B2リーグ,5,24,719,バンビシャス奈良,714,東京エクセレンス,248,ならでんアリーナ,180100,201200,1258,104,106,229,甲斐　清,404,橋本　恵一,314,那須　弘幸,晴れ,18.7,39,14
963,20170325,7,2016-17 B2リーグ,4,24,722,香川ファイブアローズ,721,広島ドラゴンフライズ,290,観音寺市立総合体育館,190200,210300,549,77,87,37,相原　伸康,231,御手洗　亮,309,早崎　康祐,曇り,20.8,30,14
964,20170325,7,2016-17 B2リーグ,4,24,723,愛媛オレンジバイキングス,720,島根スサノオマジック,284,松山市総合コミュニティセンター,180100,195500,936,59,77,685,田中　豊弘,664,鬼頭 英伸,405,前花　直哉,曇り,8,74,14
965,20170324,7,2016-17 B2リーグ,4,24,724,熊本ヴォルターズ,725,鹿児島レブナイズ,360,水俣市立総合体育館,190000,204500,1134,91,67,3,松本　隆志,316,伊藤　彰二,663,薦田 侑二郎,曇り,21.3,50,14
966,20170326,7,2016-17 B2リーグ,4,24,708,青森ワッツ,713,群馬クレインサンダーズ,270,青森県武道館,140000,155400,1743,65,70,9,谷地　温,671,上田 信彦,384,東條　輝正,晴れ,24,33,14
